ep,node,gtype,policy,deg_mean,btwn_mean,close_mean,vuln_mean,vuln_std,vuln_max,total_scans,total_exploits,total_successes,uniq_srcs_mean,neigh_scans_mean,time_since_last_mean,label
395,9,watts_strogatz,greedy,2.0,0.47430830039525695,0.14935064935064934,0.7221510175702595,0.0,0.7221510175702595,0,0,0,0.9875,0.0,14.275,0
395,10,watts_strogatz,greedy,2.0,0.4980237154150197,0.1554054054054054,0.4623545007054407,0.0,0.46235450070544065,0,0,0,0.8875,0.0,18.06875,0
395,11,watts_strogatz,greedy,2.0,0.5138339920948616,0.1597222222222222,0.09608221166266379,0.0,0.09608221166266379,0,0,0,0.53125,0.0,29.875,0
395,12,watts_strogatz,greedy,2.0,0.5217391304347826,0.1619718309859155,0.7180221104988357,0.0,0.7180221104988357,0,0,0,0.7375,0.0,22.0,0
395,13,watts_strogatz,greedy,2.0,0.5217391304347826,0.1619718309859155,0.7235731914273039,0.0,0.7235731914273039,0,0,0,1.0,0.0,15.25625,0
395,14,watts_strogatz,greedy,2.0,0.5138339920948616,0.1597222222222222,0.31805215558613453,0.0,0.31805215558613453,0,0,0,0.81875,0.0,19.50625,0
395,15,watts_strogatz,greedy,2.0,0.4980237154150197,0.1554054054054054,0.5928984921130994,0.0,0.5928984921130994,0,0,0,0.8625,0.0,18.10625,0
395,16,watts_strogatz,greedy,2.0,0.47430830039525695,0.14935064935064934,0.3081122753314628,0.0,0.3081122753314628,0,0,0,1.0,0.0,11.25625,0
395,17,watts_strogatz,greedy,2.0,0.4426877470355731,0.1419753086419753,0.9656300361456577,0.0,0.9656300361456577,0,0,0,0.8875,0.0,15.625,0
395,18,watts_strogatz,greedy,2.0,0.4031620553359684,0.13372093023255813,0.10461352934003765,0.0,0.10461352934003765,0,0,0,0.9375,0.0,13.7875,0
395,19,watts_strogatz,greedy,2.0,0.3557312252964427,0.125,0.575822739533752,0.0,0.575822739533752,0,0,0,0.825,0.0,17.6,0
395,20,watts_strogatz,greedy,2.0,0.30039525691699603,0.11616161616161616,1.0,0.0,1.0,0,0,0,0.9625,0.0,18.675,0
395,21,watts_strogatz,greedy,3.0,0.2391304347826087,0.10747663551401869,0.20945159801132474,0.0,0.20945159801132474,0,0,0,0.74375,0.0,22.5625,0
395,22,watts_strogatz,greedy,2.0,0.04150197628458498,0.09829059829059829,0.5115998422283633,0.0,0.5115998422283633,0,0,0,1.0,0.0,11.7125,0
395,23,watts_strogatz,greedy,2.0,0.001976284584980237,0.09055118110236221,0.6995905941200256,0.0,0.6995905941200256,0,0,0,0.41875,0.0,27.51875,0
396,0,erdos_renyi,random,1.0,0.0,0.2916666666666667,0.31598092916659176,0.0,0.31598092916659176,300,0,0,2.55625,1.29375,9.7625,0
396,1,erdos_renyi,random,3.0,0.22527472527472528,0.34146341463414637,0.8473244189400265,0.0,0.8473244189400265,247,0,0,1.875,3.2375,12.01875,0
396,2,erdos_renyi,random,3.0,0.38461538461538464,0.358974358974359,0.3862412601398314,0.0,0.3862412601398314,120,0,0,1.75,3.225,11.06875,0
396,3,erdos_renyi,random,1.0,0.0,0.25925925925925924,0.5050848106476828,0.0,0.5050848106476828,173,0,0,1.8,0.7,13.475,0
396,4,erdos_renyi,random,1.0,0.0,0.25925925925925924,0.28277153790423776,0.0,0.28277153790423776,269,0,0,2.30625,1.54375,8.9375,0
396,5,erdos_renyi,random,3.0,0.22527472527472528,0.34146341463414637,0.7558697978513512,0.0,0.7558697978513512,112,0,0,1.68125,3.6375,13.15625,0
396,6,erdos_renyi,random,2.0,0.14285714285714288,0.28,0.6299053137349923,0.0,0.6299053137349923,216,0,0,2.0375,1.0,18.41875,0
396,7,erdos_renyi,random,3.0,0.521978021978022,0.4375,0.650865044444689,0.0,0.650865044444689,120,0,0,1.55625,3.53125,12.48125,0
396,8,erdos_renyi,random,1.0,0.0,0.2692307692307692,1.0,0.0,1.0,180,0,0,1.48125,0.75,11.2125,0
396,9,erdos_renyi,random,3.0,0.2692307692307693,0.4,0.886327034540766,0.0,0.886327034540766,238,0,0,2.01875,3.05625,8.1875,0
396,10,erdos_renyi,random,1.0,0.0,0.22222222222222224,0.36369049038575224,0.0,0.36369049038575224,40,0,0,1.025,1.35,18.25625,0
396,11,erdos_renyi,random,2.0,0.19780219780219782,0.358974358974359,0.13224675857332727,0.0,0.13224675857332727,137,0,0,1.45,2.8375,21.225,0
396,12,erdos_renyi,random,3.0,0.3241758241758242,0.4,1.0,0.0,1.0,207,0,0,2.075,3.48125,15.05,0
396,13,erdos_renyi,random,3.0,0.20329670329670332,0.3684210526315789,0.6630495976547288,0.0,0.6630495976547288,162,0,0,1.68125,3.48125,6.14375,0
396,14,erdos_renyi,random,2.0,0.0,0.32558139534883723,0.4514978347440679,0.0,0.4514978347440679,207,0,0,2.10625,2.5,10.9875,0
397,0,erdos_renyi,greedy,2.0,0.0,0.3793103448275862,0.062,0.0,0.062,0,0,0,0.79375,0.01875,20.56875,0
397,1,erdos_renyi,greedy,2.0,0.43636363636363634,0.40740740740740733,0.676,0.0,0.676,0,0,0,0.3,0.01875,32.3,0
397,2,erdos_renyi,greedy,1.0,0.0,0.275,0.638,0.0,0.638,6394,0,0,1.74375,0.0,1.0,0
397,3,erdos_renyi,greedy,4.0,0.4545454545454545,0.4583333333333333,0.673,0.0,0.673,0,0,0,0.8,0.01875,18.975,0
397,4,erdos_renyi,greedy,3.0,0.18181818181818182,0.40740740740740733,0.24,0.0,0.24,0,0,0,0.7875,0.01875,23.81875,0
397,5,erdos_renyi,greedy,4.0,0.5272727272727272,0.4782608695652174,0.583,0.0,0.583,3,0,0,0.6125,0.0,27.3875,0
397,6,erdos_renyi,greedy,3.0,0.34545454545454546,0.36666666666666664,0.395,0.0,0.395,0,0,0,0.61875,39.9625,26.6875,0
397,7,erdos_renyi,greedy,1.0,0.0,0.2972972972972973,0.583,0.0,0.583,0,0,0,0.65625,0.0,24.8625,0
397,8,erdos_renyi,greedy,1.0,0.0,0.275,0.392,0.0,0.392,0,0,0,0.78125,0.0,19.50625,0
397,9,erdos_renyi,greedy,2.0,0.32727272727272727,0.3333333333333333,0.227,0.0,0.227,0,0,0,0.83125,0.0,17.975,0
397,10,erdos_renyi,greedy,1.0,0.0,0.21568627450980396,0.662,0.0,0.662,0,0,0,0.43125,0.0,32.5875,0
397,11,erdos_renyi,greedy,2.0,0.18181818181818182,0.2682926829268293,0.272,0.0,0.272,0,0,0,0.7375,0.0,23.24375,0
398,0,erdos_renyi,rl_stub,2.0,0.13333333333333336,0.3488372093023256,0.141,0.0,0.141,140,25,0,1.68125,1.975,11.14375,1
398,1,erdos_renyi,rl_stub,1.0,0.0,0.2631578947368421,0.168,0.0,0.168,165,120,0,2.25,0.875,7.1375,1
398,2,erdos_renyi,rl_stub,3.0,0.2571428571428572,0.38461538461538464,0.229,0.0,0.229,150,0,0,1.60625,2.2,15.19375,0
398,3,erdos_renyi,rl_stub,2.0,0.13333333333333336,0.3488372093023256,0.582,0.0,0.582,126,0,0,1.5625,2.06875,9.75625,0
398,4,erdos_renyi,rl_stub,1.0,0.0,0.3488372093023256,0.61,0.0,0.61,107,0,0,1.45625,0.5875,17.24375,0
398,5,erdos_renyi,rl_stub,2.0,0.0761904761904762,0.38461538461538464,0.266,0.0,0.266,80,0,0,1.3,1.4,19.50625,0
398,6,erdos_renyi,rl_stub,1.0,0.0,0.23076923076923078,0.8859999999999999,0.0,0.886,61,0,0,1.0625,1.54375,21.2,0
398,7,erdos_renyi,rl_stub,1.0,0.0,0.2830188679245283,0.49399999999999994,0.0,0.494,104,0,0,1.425,0.9375,14.9375,0
398,8,erdos_renyi,rl_stub,2.0,0.13333333333333336,0.29411764705882354,0.56,0.0,0.56,247,0,0,1.8375,0.63125,12.94375,0
398,9,erdos_renyi,rl_stub,3.0,0.15714285714285717,0.36585365853658536,0.825,0.0,0.825,130,40,0,1.8125,3.0375,12.8375,1
398,10,erdos_renyi,rl_stub,1.0,0.0,0.2830188679245283,0.136,0.0,0.136,154,0,0,1.7875,0.9375,10.45625,0
398,11,erdos_renyi,rl_stub,1.0,0.0,0.2727272727272727,0.8379999999999999,0.0,0.838,255,47,0,2.525,0.8125,12.725,1
398,12,erdos_renyi,rl_stub,5.0,0.7000000000000001,0.5172413793103449,0.72,0.0,0.72,94,94,0,1.89375,3.3,11.625,1
398,13,erdos_renyi,rl_stub,2.0,0.24761904761904763,0.38461538461538464,0.086,0.0,0.086,40,0,0,0.68125,2.13125,24.7,0
398,14,erdos_renyi,rl_stub,1.0,0.0,0.2631578947368421,0.867,0.0,0.867,180,0,0,1.44375,0.7875,11.375,0
398,15,erdos_renyi,rl_stub,4.0,0.5333333333333334,0.4838709677419355,0.05500000000000001,0.0,0.055,151,82,0,2.2875,3.0625,4.25,1
399,0,watts_strogatz,greedy,2.0,0.4395604395604396,0.22222222222222224,0.229,0.0,0.229,0,0,0,0.49375,0.0,28.16875,0
399,1,watts_strogatz,greedy,2.0,0.4945054945054945,0.24137931034482757,0.664,0.0,0.664,0,0,0,0.675,0.0,25.7875,0
399,2,watts_strogatz,greedy,2.0,0.5274725274725275,0.2545454545454545,0.369,0.0,0.369,0,0,0,0.65,40.0,24.41875,0
399,3,watts_strogatz,greedy,2.0,0.5384615384615385,0.25925925925925924,0.062,0.0,0.062,6400,0,0,1.0,0.0,1.0,0
399,4,watts_strogatz,greedy,2.0,0.5274725274725275,0.2545454545454545,0.633,0.0,0.633,0,0,0,0.19375,40.0,33.925,0
399,5,watts_strogatz,greedy,2.0,0.4945054945054945,0.24137931034482757,0.722,0.0,0.722,0,0,0,0.60625,0.0,29.4,0
399,6,watts_strogatz,greedy,2.0,0.4395604395604396,0.22222222222222224,0.063,0.0,0.063,0,0,0,0.275,0.0,35.0625,0
399,7,watts_strogatz,greedy,3.0,0.36813186813186816,0.2,0.746,0.0,0.746,0,0,0,0.54375,0.0,29.68125,0
399,8,watts_strogatz,greedy,2.0,0.06593406593406594,0.1728395061728395,0.392,0.0,0.392,0,0,0,0.5125,0.0,30.19375,0
399,9,watts_strogatz,greedy,2.0,0.005494505494505495,0.15217391304347827,0.368,0.0,0.368,0,0,0,0.775,0.0,21.5625,0
399,10,watts_strogatz,greedy,2.0,0.06593406593406594,0.1728395061728395,0.68,0.0,0.68,0,0,0,0.41875,0.0,30.05,0
399,11,watts_strogatz,greedy,1.0,0.0,0.13592233009708737,0.705,0.0,0.705,0,0,0,0.83125,0.0,22.3125,0
399,12,watts_strogatz,greedy,2.0,0.14285714285714288,0.15555555555555556,0.8710000000000001,0.0,0.871,0,0,0,0.89375,0.0,18.30625,0
399,13,watts_strogatz,greedy,2.0,0.26373626373626374,0.17721518987341772,0.684,0.0,0.684,0,0,0,0.56875,0.0,28.5625,0
399,14,watts_strogatz,greedy,2.0,0.3626373626373627,0.2,0.692,0.0,0.692,0,0,0,0.5,0.0,30.25,0
400,0,erdos_renyi,random,2.0,0.30303030303030304,0.35294117647058826,0.24,0.0,0.24,183,0,0,1.89375,2.2,5.85,0
400,1,erdos_renyi,random,1.0,0.0,0.2727272727272727,0.788,0.0,0.788,126,0,0,1.325,0.40625,20.175,0
400,2,erdos_renyi,random,1.0,0.0,0.22222222222222224,0.781,0.0,0.781,191,0,0,1.94375,1.65625,6.85625,0
400,3,erdos_renyi,random,2.0,0.2121212121212121,0.3870967741935484,0.659,0.0,0.659,96,0,0,1.6,4.23125,11.15625,0
400,4,erdos_renyi,random,3.0,0.3181818181818182,0.36363636363636365,0.529,0.0,0.529,65,0,0,0.6375,4.4375,29.59375,0
400,5,erdos_renyi,random,3.0,0.5378787878787878,0.46153846153846156,0.631,0.0,0.631,384,0,0,2.7875,1.55,8.225,0
400,6,erdos_renyi,random,3.0,0.5075757575757576,0.4444444444444445,0.24500000000000002,0.0,0.245,87,0,0,1.525,4.26875,8.1125,0
400,7,erdos_renyi,random,1.0,0.0,0.2553191489361702,0.328,0.0,0.328,212,0,0,1.975,1.83125,15.2,0
400,8,erdos_renyi,random,2.0,0.16666666666666669,0.27906976744186046,0.11000000000000001,0.0,0.11,265,0,0,2.1625,2.3375,5.0875,0
400,9,erdos_renyi,random,1.0,0.0,0.2727272727272727,0.805,0.0,0.805,200,0,0,1.725,0.40625,17.075,0
400,10,erdos_renyi,random,2.0,0.09848484848484848,0.32432432432432434,0.272,0.0,0.272,159,0,0,1.94375,2.55625,13.14375,0
400,11,erdos_renyi,random,3.0,0.21969696969696967,0.3333333333333333,0.171,0.0,0.171,293,0,0,2.30625,2.91875,7.93125,0
400,12,erdos_renyi,random,2.0,0.15151515151515152,0.375,0.42800000000000005,0.0,0.428,116,0,0,1.4,1.5375,14.74375,0
401,0,barabasi_albert,random,12.0,0.9415204678362572,0.7307692307692307,0.734,0.0,0.734,166,0,0,1.5,10.525,3.04375,0
401,1,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.265,0.0,0.265,165,0,0,2.03125,1.0375,8.59375,0
401,2,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.769,0.0,0.769,141,0,0,1.65,1.0375,7.40625,0
401,3,barabasi_albert,random,2.0,0.10526315789473684,0.4523809523809524,0.677,0.0,0.677,286,0,0,2.16875,1.2875,11.41875,0
401,4,barabasi_albert,random,2.0,0.10526315789473684,0.4523809523809524,0.16,0.0,0.16,154,0,0,1.83125,1.6625,5.79375,0
401,5,barabasi_albert,random,2.0,0.10526315789473684,0.4523809523809524,0.41600000000000004,0.0,0.416,111,0,0,1.6625,1.64375,7.125,0
401,6,barabasi_albert,random,1.0,0.0,0.31666666666666665,0.23899999999999996,0.0,0.239,97,0,0,1.34375,0.69375,10.4875,0
401,7,barabasi_albert,random,4.0,0.2982456140350877,0.5,0.137,0.0,0.137,41,0,0,1.25625,2.5625,6.09375,0
401,8,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.403,0.0,0.403,160,0,0,1.9,1.0375,6.8875,0
401,9,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.578,0.0,0.578,109,0,0,1.68125,1.0375,10.31875,0
401,10,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.737,0.0,0.737,53,0,0,1.33125,1.0375,6.76875,0
401,11,barabasi_albert,random,1.0,0.0,0.3392857142857143,0.36,0.0,0.36,129,0,0,1.80625,0.25625,5.50625,0
401,12,barabasi_albert,random,1.0,0.0,0.31666666666666665,0.11000000000000001,0.0,0.11,100,0,0,1.45625,0.9625,7.46875,0
401,13,barabasi_albert,random,1.0,0.0,0.3392857142857143,0.221,0.0,0.221,88,0,0,1.55,0.25625,9.23125,0
401,14,barabasi_albert,random,2.0,0.10526315789473684,0.4523809523809524,0.582,0.0,0.582,119,0,0,1.65625,1.2875,8.31875,0
401,15,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.76,0.0,0.76,189,0,0,2.1625,1.0375,9.90625,0
401,16,barabasi_albert,random,1.0,0.0,0.3392857142857143,0.076,0.0,0.076,27,0,0,1.16875,0.25625,10.69375,0
401,17,barabasi_albert,random,1.0,0.0,0.31666666666666665,0.638,0.0,0.638,40,0,0,1.25,0.74375,12.15,0
401,18,barabasi_albert,random,1.0,0.0,0.4318181818181818,0.628,0.0,0.628,156,0,0,1.975,1.0375,10.91875,0
401,19,barabasi_albert,random,1.0,0.0,0.31666666666666665,0.556,0.0,0.556,40,0,0,1.25,1.7875,7.20625,0
402,0,erdos_renyi,greedy,5.0,0.03789290419725201,0.5111111111111111,0.213,0.0,0.213,0,0,0,0.75,40.0,24.575,0
402,1,erdos_renyi,greedy,4.0,0.06225296442687746,0.4600000000000001,0.195,0.0,0.195,0,0,0,0.65625,0.0,26.34375,0
402,2,erdos_renyi,greedy,6.0,0.0683668988016814,0.5,0.8139999999999998,0.0,0.814,0,0,0,0.05,40.0,39.825,0
402,3,erdos_renyi,greedy,3.0,0.02055335968379447,0.41818181818181815,0.49800000000000005,0.0,0.498,0,0,0,0.48125,0.0,30.53125,0
402,4,erdos_renyi,greedy,5.0,0.05793023401719053,0.46938775510204084,0.253,0.0,0.253,0,0,0,0.29375,0.0,33.55,0
402,5,erdos_renyi,greedy,5.0,0.04361471861471861,0.46938775510204084,0.24,0.0,0.24,0,0,0,0.25,0.0,35.125,0
402,6,erdos_renyi,greedy,5.0,0.08225735617039966,0.5,0.425,0.0,0.425,0,0,0,0.49375,0.0,30.35,0
402,7,erdos_renyi,greedy,3.0,0.010878976096367399,0.4339622641509434,0.10300000000000001,0.0,0.103,0,0,0,0.1,0.0,36.85,0
402,8,erdos_renyi,greedy,6.0,0.09085262563523432,0.5227272727272727,0.25,0.0,0.25,6400,0,0,1.79375,0.0,1.0,0
402,9,erdos_renyi,greedy,1.0,0.0,0.3333333333333333,0.627,0.0,0.627,0,0,0,0.6625,0.0,22.74375,0
402,10,erdos_renyi,greedy,6.0,0.05096775205470857,0.5111111111111111,0.281,0.0,0.281,0,0,0,0.25,0.0,35.125,0
402,11,erdos_renyi,greedy,6.0,0.10032153836501663,0.5476190476190477,0.779,0.0,0.779,0,0,0,0.66875,0.0,24.5125,0
402,12,erdos_renyi,greedy,2.0,0.004352531526444569,0.3898305084745763,0.643,0.0,0.643,0,0,0,0.68125,0.0,27.50625,0
402,13,erdos_renyi,greedy,5.0,0.04279283518413952,0.5,0.8320000000000001,0.0,0.832,0,0,0,0.7,40.0,25.55,0
402,14,erdos_renyi,greedy,6.0,0.10271033314511575,0.5476190476190477,0.774,0.0,0.774,0,0,0,0.95,0.0,16.4625,0
402,15,erdos_renyi,greedy,5.0,0.12638810464897424,0.48936170212765956,0.671,0.0,0.671,0,0,0,0.9375,40.0,15.475,0
402,16,erdos_renyi,greedy,2.0,0.007246376811594202,0.38333333333333336,0.089,0.0,0.089,0,0,0,0.86875,0.0,19.81875,0
402,17,erdos_renyi,greedy,4.0,0.06241765480895915,0.5,0.582,0.0,0.582,0,0,0,0.7375,40.0,22.25,0
402,18,erdos_renyi,greedy,2.0,0.0067193675889328066,0.3709677419354839,0.371,0.0,0.371,0,0,0,0.50625,0.0,28.6625,0
402,19,erdos_renyi,greedy,6.0,0.0748541313758705,0.5111111111111111,0.10600000000000001,0.0,0.106,0,0,0,0.25,0.0,35.125,0
402,20,erdos_renyi,greedy,6.0,0.07571679528201267,0.5348837209302325,0.37,0.0,0.37,0,0,0,0.61875,0.0,24.7375,0
402,21,erdos_renyi,greedy,3.0,0.014712340799297318,0.44230769230769235,0.41,0.0,0.41,0,0,0,0.80625,0.0,16.2625,0
402,22,erdos_renyi,greedy,6.0,0.0866130246565029,0.5111111111111111,0.61,0.0,0.61,0,0,0,0.80625,0.0,21.85,0
402,23,erdos_renyi,greedy,4.0,0.026504172156346057,0.4791666666666667,0.289,0.0,0.289,0,0,0,0.5,40.0,30.25,0
403,0,erdos_renyi,rl_stub,1.0,0.0,0.2830188679245283,0.262,0.0,0.262,98,0,0,1.6125,1.15,7.14375,0
403,1,erdos_renyi,rl_stub,2.0,0.24761904761904763,0.3333333333333333,0.347,0.0,0.347,188,80,0,2.3875,2.14375,7.39375,1
403,2,erdos_renyi,rl_stub,3.0,0.03968253968253968,0.39473684210526316,0.422,0.0,0.422,113,261,0,2.95625,1.94375,6.9625,1
403,3,erdos_renyi,rl_stub,6.0,0.303968253968254,0.4838709677419355,0.68,0.0,0.68,80,200,120,1.6875,6.1125,7.43125,1
403,4,erdos_renyi,rl_stub,3.0,0.048412698412698414,0.38461538461538464,0.517,0.0,0.517,182,0,0,1.94375,1.04375,8.85625,0
403,5,erdos_renyi,rl_stub,3.0,0.06507936507936508,0.39473684210526316,0.082,0.0,0.082,40,0,0,1.25,3.2375,6.1375,0
403,6,erdos_renyi,rl_stub,4.0,0.2634920634920635,0.4838709677419355,0.515,0.0,0.515,272,173,0,2.65,2.35625,5.95625,1
403,7,erdos_renyi,rl_stub,4.0,0.1904761904761905,0.40540540540540543,0.42000000000000004,0.0,0.42,134,80,0,1.88125,3.4375,5.9125,1
403,8,erdos_renyi,rl_stub,2.0,0.13333333333333336,0.2631578947368421,0.244,0.0,0.244,255,40,0,2.2875,1.8125,4.91875,1
403,9,erdos_renyi,rl_stub,1.0,0.0,0.29411764705882354,0.167,0.0,0.167,156,0,0,1.975,0.8375,6.65625,0
403,10,erdos_renyi,rl_stub,4.0,0.1515873015873016,0.38461538461538464,0.807,0.0,0.807,184,160,40,2.55625,2.06875,4.73125,1
403,11,erdos_renyi,rl_stub,3.0,0.3563492063492064,0.42857142857142855,0.398,0.0,0.398,88,0,0,1.55,3.825,7.81875,0
403,12,erdos_renyi,rl_stub,3.0,0.028571428571428574,0.42857142857142855,0.64,0.0,0.64,75,9,0,1.46875,3.0375,7.7875,1
403,13,erdos_renyi,rl_stub,3.0,0.1634920634920635,0.42857142857142855,0.242,0.0,0.242,152,0,0,1.83125,1.3,13.075,0
403,14,erdos_renyi,rl_stub,3.0,0.0746031746031746,0.38461538461538464,0.37,0.0,0.37,47,0,0,1.29375,2.68125,7.16875,0
403,15,erdos_renyi,rl_stub,1.0,0.0,0.2112676056338028,0.201,0.0,0.201,102,0,0,1.53125,1.59375,6.3375,0
404,0,erdos_renyi,random,6.0,0.1741830065359477,0.45,0.286,0.0,0.286,200,0,0,1.9375,4.64375,7.5125,0
404,1,erdos_renyi,random,4.0,0.1503267973856209,0.46153846153846156,0.351,0.0,0.351,280,0,0,2.25625,2.975,6.6875,0
404,2,erdos_renyi,random,2.0,0.0,0.23684210526315788,0.146,0.0,0.146,112,0,0,1.625,1.8375,11.30625,0
404,3,erdos_renyi,random,3.0,0.0032679738562091504,0.391304347826087,0.192,0.0,0.192,16,0,0,1.1,1.60625,7.19375,0
404,4,erdos_renyi,random,7.0,0.33779956427015256,0.5294117647058824,0.728,0.0,0.728,0,0,0,0.9375,6.51875,11.15,0
404,5,erdos_renyi,random,1.0,0.0,0.28125,0.555,0.0,0.555,142,0,0,1.7875,0.29375,10.08125,0
404,6,erdos_renyi,random,3.0,0.11764705882352941,0.3829787234042553,0.223,0.0,0.223,47,0,0,1.2875,4.05625,12.40625,0
404,7,erdos_renyi,random,2.0,0.004901960784313725,0.3333333333333333,0.819,0.0,0.819,127,0,0,1.725,1.35625,12.9,0
404,8,erdos_renyi,random,4.0,0.09063180827886709,0.46153846153846156,0.617,0.0,0.617,17,0,0,1.10625,3.86875,9.075,0
404,9,erdos_renyi,random,1.0,0.0,0.3157894736842105,0.827,0.0,0.827,163,0,0,1.8,1.25,11.16875,0
404,10,erdos_renyi,random,3.0,0.05228758169934641,0.3,0.614,0.0,0.614,50,0,0,1.13125,2.93125,17.00625,0
404,11,erdos_renyi,random,2.0,0.020697167755991286,0.3673469387755102,0.49800000000000005,0.0,0.498,200,0,0,2.0,0.79375,11.33125,0
404,12,erdos_renyi,random,2.0,0.0032679738562091504,0.3673469387755102,0.441,0.0,0.441,171,0,0,2.06875,0.35625,7.4125,0
404,13,erdos_renyi,random,1.0,0.0,0.3103448275862069,0.48599999999999993,0.0,0.486,100,0,0,1.61875,1.41875,8.625,0
404,14,erdos_renyi,random,5.0,0.39640522875816997,0.5142857142857142,0.4050000000000001,0.0,0.405,212,0,0,2.14375,2.91875,4.575,0
404,15,erdos_renyi,random,4.0,0.1764705882352941,0.4390243902439025,0.268,0.0,0.268,227,0,0,2.2,2.16875,9.125,0
404,16,erdos_renyi,random,4.0,0.06688453159041395,0.42857142857142855,0.322,0.0,0.322,57,0,0,1.35625,3.74375,7.125,0
404,17,erdos_renyi,random,3.0,0.05228758169934641,0.3,0.063,0.0,0.063,244,0,0,2.36875,1.71875,9.175,0
404,18,erdos_renyi,random,3.0,0.29411764705882354,0.391304347826087,0.198,0.0,0.198,113,0,0,1.54375,3.1625,12.09375,0
405,0,erdos_renyi,rl_stub,5.0,0.06267645398080181,0.4035087719298246,0.683,0.0,0.683,18,0,0,1.1125,1.48125,5.9625,0
405,1,erdos_renyi,rl_stub,2.0,0.009683794466403162,0.2804878048780488,0.17,0.0,0.17,160,0,0,2.0,1.41875,5.60625,0
405,2,erdos_renyi,rl_stub,2.0,0.009354715332976203,0.38333333333333336,0.799,0.0,0.799,12,0,0,1.075,0.75,7.0125,0
405,3,erdos_renyi,rl_stub,5.0,0.07080184308445175,0.48936170212765956,0.727,0.0,0.727,80,0,0,1.4875,2.725,9.525,0
405,4,erdos_renyi,rl_stub,2.0,0.0,0.359375,0.71,0.0,0.71,80,0,0,1.25,0.56875,8.15,0
405,5,erdos_renyi,rl_stub,4.0,0.03892291283595631,0.4600000000000001,0.297,0.0,0.297,116,0,0,1.725,2.7,7.5,0
405,6,erdos_renyi,rl_stub,2.0,0.0,0.36507936507936506,0.488,0.0,0.488,101,40,0,1.88125,0.59375,5.7375,1
405,7,erdos_renyi,rl_stub,2.0,0.02776836689880168,0.3150684931506849,0.441,0.0,0.441,80,0,0,1.5,1.5625,6.7875,0
405,8,erdos_renyi,rl_stub,6.0,0.07457180500658761,0.46938775510204084,0.616,0.0,0.616,65,0,0,1.40625,4.1125,6.35,0
405,9,erdos_renyi,rl_stub,7.0,0.2653602436211132,0.5,0.883,0.0,0.883,15,27,27,1.2625,5.00625,9.80625,1
405,10,erdos_renyi,rl_stub,5.0,0.04139767237593325,0.4035087719298246,0.501,0.0,0.501,157,0,0,1.98125,3.2125,5.96875,0
405,11,erdos_renyi,rl_stub,8.0,0.2570794543620631,0.5609756097560976,0.548,0.0,0.548,192,147,0,2.35625,3.46875,4.9125,1
405,12,erdos_renyi,rl_stub,4.0,0.032559107559107556,0.4339622641509434,0.072,0.0,0.072,0,197,0,1.5125,2.7,7.49375,1
405,13,erdos_renyi,rl_stub,1.0,0.0,0.3382352941176471,0.158,0.0,0.158,104,0,0,1.65,0.09375,10.54375,0
405,14,erdos_renyi,rl_stub,2.0,0.06096681096681097,0.359375,0.391,0.0,0.391,147,0,0,1.825,1.09375,15.1,0
405,15,erdos_renyi,rl_stub,4.0,0.032168737060041405,0.39655172413793105,0.619,0.0,0.619,62,0,0,1.1375,1.9,6.89375,0
405,16,erdos_renyi,rl_stub,3.0,0.01511465587552544,0.42592592592592593,0.869,0.0,0.869,120,14,0,1.8375,2.18125,7.73125,1
405,17,erdos_renyi,rl_stub,6.0,0.1512227506792724,0.5111111111111111,0.475,0.0,0.475,102,0,0,1.6375,1.6625,7.0,0
405,18,erdos_renyi,rl_stub,4.0,0.057553014618232014,0.45098039215686275,0.572,0.0,0.572,75,57,0,1.79375,1.71875,8.45625,1
405,19,erdos_renyi,rl_stub,6.0,0.08603087733522514,0.4600000000000001,0.223,0.0,0.223,26,0,0,1.1125,2.69375,12.5,0
405,20,erdos_renyi,rl_stub,5.0,0.03298356233138842,0.44230769230769235,0.15,0.0,0.15,169,0,0,1.825,2.675,7.1125,0
405,21,erdos_renyi,rl_stub,3.0,0.09929888951628081,0.41818181818181815,0.359,0.0,0.359,90,0,0,1.3125,2.3375,8.08125,0
405,22,erdos_renyi,rl_stub,3.0,0.009881422924901184,0.3382352941176471,0.64,0.0,0.64,40,0,0,1.25,1.48125,7.9625,0
405,23,erdos_renyi,rl_stub,7.0,0.14563057715231628,0.5111111111111111,0.332,0.0,0.332,69,0,0,1.18125,4.5375,5.3625,0
406,0,barabasi_albert,greedy,7.0,0.20018140589569158,0.5384615384615384,0.487,0.0,0.487,0,0,0,0.85625,40.0,15.4625,0
406,1,barabasi_albert,greedy,5.0,0.13921768707482995,0.5121951219512195,0.068,0.0,0.068,6400,0,0,1.84375,0.0,1.0,0
406,2,barabasi_albert,greedy,6.0,0.1846031746031746,0.5121951219512195,0.713,0.0,0.713,0,0,0,1.0,0.0,9.825,0
406,3,barabasi_albert,greedy,6.0,0.15568027210884358,0.5121951219512195,0.313,0.0,0.313,0,0,0,0.9375,0.0,14.59375,0
